ID,LAT,LON,NAME,Total Days,Missing Days,Missing %,Distance_to_Coast_km,Region,Days_Checked,Suspect_Days,Suspect_%,Likely_Malfunctioning,Malfunction_Score,Event,Period
US1SCDC0073,32.9522,-80.1598,LADSON 5.0 SW,11,10,90.91,0.8349872087335575,Coastal,1,0,0.0,True,45.46,Ian,After
US1SCDC0075,33.0068,-80.1784,SUMMERVILLE 0.2 N,11,4,36.36,0.0,Coastal,7,1,14.29,True,25.32,Ian,After
US1SCDC0076,32.9776,-80.1892,SUMMERVILLE 1.9 SSW,11,0,0.0,0.0,Coastal,11,2,18.18,False,9.09,Ian,After
US1SCDC0078,32.983,-80.2033,SUMMERVILLE 2.0 SW,11,0,0.0,0.0,Coastal,11,2,18.18,False,9.09,Ian,After
US1SCDC0084,33.004,-80.1799,SUMMERVILLE 0.1 W,11,11,100.0,0.0,Coastal,0,0,0.0,True,50.0,Ian,After
US1SCDC0086,32.9815,-80.1675,SUMMERVILLE 1.7 SSE,11,6,54.55,0.0,Coastal,5,2,40.0,True,47.28,Ian,After
US1SCDC0087,33.0102,-80.2261,SUMMERVILLE 2.8 W,11,0,0.0,0.0,Coastal,11,3,27.27,True,13.64,Ian,After
US1SCDC0089,33.0126,-80.34,RIDGEVILLE 5.7 SSW,11,6,54.55,12.16191840414693,Coastal,5,0,0.0,True,27.28,Ian,After
US1SCED0002,33.6515,-81.8662,TRENTON 6.3 SSW,11,0,0.0,9.788153513451775,Coastal,11,1,9.09,False,4.54,Ian,After
US1SCED0005,33.9403,-81.9561,EDGEFIELD 10.5 N,11,10,90.91,36.1848549993223,Coastal,1,1,100.0,True,95.46,Ian,After
US1SCED0013,33.6552,-81.8851,TRENTON 6.5 SSW,11,0,0.0,8.74060295969277,Coastal,11,1,9.09,False,4.54,Ian,After
US1SCED0016,33.8377,-81.9294,EDGEFIELD 3.3 N,11,4,36.36,31.357563717196534,Coastal,7,1,14.29,True,25.32,Ian,After
US1SCED0017,33.6075,-81.9592,NORTH AUGUSTA 6.2 N,11,0,0.0,1.5918213076307672,Coastal,11,1,9.09,False,4.54,Ian,After
US1SCED0018,33.8836,-82.0697,MCCORMICK 12.9 E,11,7,63.64,37.96202633478685,Coastal,4,1,25.0,True,44.32,Ian,After
US1SCGT0001,33.4306,-79.2537,GEORGETOWN 5.3 NNE,11,2,18.18,4.924458681685652,Coastal,9,4,44.44,True,31.31,Ian,After
US1SCGT0004,33.2759,-79.2928,GEORGETOWN 6.0 S,11,2,18.18,12.448593210761782,Coastal,9,3,33.33,True,25.76,Ian,After
US1SCGT0009,33.4943,-79.0832,PAWLEYS ISLAND 5.6 NNE,11,5,45.45,7.593881982236889,Coastal,6,4,66.67,True,56.06,Ian,After
US1SCGT0011,33.5702,-79.0251,MURRELLS INLET 1.8 NE,11,0,0.0,0.0,Coastal,11,4,36.36,True,18.18,Ian,After
US1SCGT0015,33.6814,-79.3766,HEMINGWAY 6.3 SE,11,10,90.91,36.32148228688221,Coastal,1,1,100.0,True,95.46,Ian,After
US1SCGT0019,33.5668,-79.0457,MURRELLS INLET 0.9 NNE,11,0,0.0,0.0,Coastal,11,5,45.45,True,22.72,Ian,After
US1SCGT0024,33.4596,-79.1195,PAWLEYS ISLAND 2.6 N,11,11,100.0,13.715853051023398,Coastal,0,0,0.0,True,50.0,Ian,After
US1SCGT0027,33.3657,-79.2787,GEORGETOWN 1.0 E,11,6,54.55,0.6267406639188454,Coastal,5,1,20.0,True,37.28,Ian,After
US1SCGT0033,33.4231,-79.1567,PAWLEY'S ISLAND 1.8 W,11,9,81.82,14.209458495767924,Coastal,2,2,100.0,True,90.91,Ian,After
US1SCGT0036,33.4435,-79.1714,PAWLEYS ISLAND 3.0 WNW,11,3,27.27,13.477373527847602,Coastal,8,4,50.0,True,38.64,Ian,After
US1SCGT0038,33.2317,-79.4106,GEORGETOWN 11.2 SW,11,10,90.91,21.40085203465494,Coastal,1,1,100.0,True,95.46,Ian,After
US1SCGT0042,33.4419,-79.1608,PAWLEYS ISLAND 2.4 NW,11,11,100.0,14.482242085291764,Coastal,0,0,0.0,True,50.0,Ian,After
US1SCGT0044,33.5195,-79.4299,GEORGETOWN 13.3 NW,11,1,9.09,19.93192040881923,Coastal,10,6,60.0,True,34.54,Ian,After
US1SCGT0046,33.47,-79.1229,PAWLEYS ISLAND 3.3 N,11,2,18.18,13.059413044107886,Coastal,9,4,44.44,True,31.31,Ian,After
US1SCGT0049,33.3637,-79.2271,GEORGETOWN 4.0 E (HOBCAW BARON,11,4,36.36,5.874152347850149,Coastal,7,2,28.57,True,32.47,Ian,After
US1SCHM0006,32.7764,-81.1532,VARNVILLE 6.7 SW,11,11,100.0,58.840280845972615,Rural,0,0,0.0,True,50.0,Ian,After
US1SCHM0007,32.8575,-81.1165,HAMPTON 0.8 SW,11,3,27.27,63.475043790862095,Rural,8,1,12.5,False,19.88,Ian,After
US1SCHM0015,32.8655,-81.1114,HAMPTON 0.2 SW,11,10,90.91,63.92130471306231,Rural,1,0,0.0,True,45.46,Ian,After
US1SCHM0016,32.9386,-81.1207,BRUNSON 4.1 ENE,11,10,90.91,72.25390052168648,Rural,1,0,0.0,True,45.46,Ian,After
US1SCHM0018,32.8655,-81.1142,HAMPTON 0.3 WSW,11,0,0.0,64.1202233886847,Rural,11,1,9.09,False,4.54,Ian,After
US1SCHM0021,32.8759,-81.1539,HAMPTON 2.7 WNW,11,9,81.82,68.0530126680373,Rural,2,2,100.0,True,90.91,Ian,After
US1SCHR0014,33.5995,-79.0065,MURRELLS INLET 4.0 NE,11,2,18.18,0.0,Coastal,9,4,44.44,True,31.31,Ian,After
US1SCHR0020,33.7692,-78.9144,MYRTLE BEACH 5.0 NNW,11,1,9.09,0.1425517412901775,Coastal,10,4,40.0,True,24.54,Ian,After
US1SCHR0027,33.7153,-79.0298,MYRTLE BEACH 8.4 WNW,11,4,36.36,3.504632197073807,Coastal,7,1,14.29,True,25.32,Ian,After
US1SCHR0039,33.6207,-78.9673,SURFSIDE BEACH 1.0 NE,11,0,0.0,0.0,Coastal,11,6,54.55,True,27.28,Ian,After
US1SCHR0046,33.7267,-78.9729,MYRTLE BEACH 5.0 WNW,11,4,36.36,0.49394823675104743,Coastal,7,2,28.57,True,32.47,Ian,After
US1SCHR0061,33.8295,-78.9528,CONWAY 6.2 E,11,0,0.0,1.710749532405287,Coastal,11,4,36.36,True,18.18,Ian,After
US1SCHR0063,33.5786,-79.0454,MURRELLS INLET 1.7 N,11,0,0.0,0.0,Coastal,11,2,18.18,False,9.09,Ian,After
US1SCHR0064,33.7157,-78.8556,MYRTLE BEACH 2.4 ENE,11,0,0.0,0.0,Coastal,11,4,36.36,True,18.18,Ian,After
US1SCHR0065,33.9533,-78.7474,LONGS 1.3 NW,11,2,18.18,9.192454263608383,Coastal,9,4,44.44,True,31.31,Ian,After
US1SCHR0066,33.6236,-79.0258,MYRTLE BEACH 9.2 WSW,11,0,0.0,0.0,Coastal,11,4,36.36,True,18.18,Ian,After
US1SCHR0067,33.7452,-79.0173,MYRTLE BEACH 8.4 WNW,11,0,0.0,4.275433355955041,Coastal,11,4,36.36,True,18.18,Ian,After
US1SCHR0071,33.967,-79.018,CONWAY 9.2 NNE,11,6,54.55,12.209534349603953,Coastal,5,1,20.0,True,37.28,Ian,After
US1SCHR0073,33.6446,-78.9561,MYRTLE BEACH 5.2 SW,11,8,72.73,0.0,Coastal,3,0,0.0,True,36.36,Ian,After
US1SCHR0075,33.7905,-78.9572,MYRTLE BEACH 7.4 NNW,11,0,0.0,1.0254838587516082,Coastal,11,4,36.36,True,18.18,Ian,After
US1SCHR0087,33.5833,-79.0747,MURRELLS INLET 2.4 NW,11,5,45.45,1.789111838537663,Coastal,6,3,50.0,True,47.72,Ian,After
US1SCHR0106,33.7639,-78.9196,MYRTLE BEACH 4.8 NNW,11,1,9.09,0.0,Coastal,10,4,40.0,True,24.54,Ian,After
US1SCHR0116,33.9656,-78.7402,LONGS 2.6 NNW,11,8,72.73,9.984940948624606,Coastal,3,2,66.67,True,69.7,Ian,After
US1SCHR0119,33.6438,-79.0321,MYRTLE BEACH 8.9 WSW,11,0,0.0,0.6324196988239812,Coastal,11,6,54.55,True,27.28,Ian,After
US1SCHR0122,33.581,-79.043,MURRELLS INLET 1.9 NNE,11,0,0.0,0.0,Coastal,11,3,27.27,True,13.64,Ian,After
US1SCHR0123,33.7567,-78.9288,MYRTLE BEACH 4.5 NNW,11,11,100.0,0.0,Coastal,0,0,0.0,True,50.0,Ian,After
US1SCHR0124,33.8693,-78.6176,LITTLE RIVER 0.8 ESE,11,0,0.0,1.2726813638235692,Coastal,11,4,36.36,True,18.18,Ian,After
US1SCHR0125,33.6383,-78.9765,SURFSIDE BEACH 2.0 N,11,0,0.0,0.0,Coastal,11,4,36.36,True,18.18,Ian,After
US1SCHR0126,33.9041,-78.8981,CONWAY 10.4 ENE,11,1,9.09,11.902173129621039,Coastal,10,4,40.0,True,24.54,Ian,After
US1SCHR0132,33.6022,-79.0422,MURRELLS INLET 3.3 N,11,11,100.0,0.0,Coastal,0,0,0.0,True,50.0,Ian,After
US1SCHR0134,33.8013,-78.9973,CONWAY 4.5 SE,11,6,54.55,0.0,Coastal,5,1,20.0,True,37.28,Ian,After
US1SCHR0136,33.7899,-78.7516,BRIARCLIFFE ACRES 0.2 WNW,11,8,72.73,0.0,Coastal,3,0,0.0,True,36.36,Ian,After
US1SCHR0137,33.9076,-78.7025,LITTLE RIVER 4.7 WNW,11,2,18.18,1.4040899940021387,Coastal,9,3,33.33,True,25.76,Ian,After
US1SCHR0138,33.7926,-78.7604,MYRTLE BEACH 10.0 NE,11,0,0.0,0.0,Coastal,11,4,36.36,True,18.18,Ian,After
US1SCHR0139,33.8208,-78.9317,CONWAY 7.5 E,11,7,63.64,4.059590788142756,Coastal,4,0,0.0,True,31.82,Ian,After
US1SCHR0140,33.6255,-79.0254,MYRTLE BEACH 9.2 WSW,11,0,0.0,0.0,Coastal,11,4,36.36,True,18.18,Ian,After
US1SCHR0142,33.5752,-79.0522,MURRELLS INLET 1.4 N,11,2,18.18,0.0,Coastal,9,5,55.56,True,36.87,Ian,After
US1SCHR0143,33.83,-78.64,NORTH MYRTLE BEACH 1.8 E,11,3,27.27,0.9388346955679812,Coastal,8,3,37.5,True,32.38,Ian,After
US1SCJS0003,32.4496,-80.8911,RIDGELAND 5.8 ESE,11,0,0.0,15.463283251186853,Coastal,11,2,18.18,False,9.09,Ian,After
US1SCJS0009,32.3083,-80.9504,BLUFFTON 7.2 NW,11,6,54.55,26.51989664377527,Coastal,5,1,20.0,True,37.28,Ian,After
US1SCJS0013,32.3094,-80.9699,HARDEEVILLE 6.7 ENE,11,9,81.82,24.862040919194147,Coastal,2,1,50.0,True,65.91,Ian,After
US1SCJS0015,32.3194,-80.9473,BLUFFTON 7.6 NW,11,1,9.09,27.65911090293499,Coastal,10,0,0.0,False,4.54,Ian,After
US1SCLX0002,33.9877,-81.1951,LEXINGTON 1.9 E,11,11,100.0,0.0,Coastal,0,0,0.0,True,50.0,Ian,After
US1SCLX0005,33.9894,-81.2654,LEXINGTON 1.6 WNW,11,0,0.0,0.0,Coastal,11,2,18.18,False,9.09,Ian,After
US1SCLX0031,33.9764,-81.2173,LEXINGTON 1.0 SE,11,1,9.09,0.0,Coastal,10,2,20.0,True,14.54,Ian,After
US1SCLX0036,33.9922,-81.2413,LEXINGTON 0.8 WNW,11,9,81.82,0.0,Coastal,2,1,50.0,True,65.91,Ian,After
US1SCLX0069,33.9644,-81.274,LEXINGTON 3.0 WSW,11,0,0.0,1.6614195953625548,Coastal,11,3,27.27,True,13.64,Ian,After
US1SCLX0093,33.915,-81.3813,GILBERT 1.0 SE,11,0,0.0,14.465086984565794,Coastal,11,1,9.09,False,4.54,Ian,After
US1SCLX0097,33.997,-81.129,LEXINGTON 5.8 E,11,5,45.45,0.0,Coastal,6,0,0.0,True,22.72,Ian,After
US1SCLX0098,33.9542,-81.1736,WEST COLUMBIA 5.9 WSW,11,0,0.0,0.0,Coastal,11,1,9.09,False,4.54,Ian,After
US1SCLX0122,33.7862,-81.3294,PELION 4.7 W,11,0,0.0,24.99629710197433,Coastal,11,2,18.18,False,9.09,Ian,After
US1SCLX0134,33.8703,-81.4417,LEESVILLE 5.2 SE,11,10,90.91,23.46148280900293,Coastal,1,1,100.0,True,95.46,Ian,After
US1SCLX0137,33.9918,-81.1366,LEXINGTON 5.3 E,11,11,100.0,0.0,Coastal,0,0,0.0,True,50.0,Ian,After
US1SCLX0145,33.7029,-81.1526,SWANSEA 3.5 SW,11,10,90.91,29.864354775151703,Coastal,1,0,0.0,True,45.46,Ian,After
US1SCLX0154,33.7719,-81.2537,PELION 0.7 SSW,11,0,0.0,23.27687163200895,Coastal,11,0,0.0,False,0.0,Ian,After
US1SCLX0169,33.9102,-81.1007,WEST COLUMBIA 5.7 S,11,4,36.36,1.630224286644014,Coastal,7,1,14.29,True,25.32,Ian,After
US1SCLX0173,33.9758,-81.0522,CAYCE 1.5 NNE,11,2,18.18,0.0,Coastal,9,2,22.22,True,20.2,Ian,After
US1SCLX0184,33.9058,-81.223,LEXINGTON 5.6 S,11,10,90.91,6.434640088258586,Coastal,1,0,0.0,True,45.46,Ian,After
US1SCLX0185,33.9497,-81.2896,LEXINGTON 4.3 SW,11,0,0.0,4.284560766129155,Coastal,11,3,27.27,True,13.64,Ian,After
US1SCLX0192,33.6834,-81.1917,SWANSEA 6.1 SW,11,0,0.0,32.70474404967131,Coastal,11,2,18.18,False,9.09,Ian,After
US1SCLX0195,33.9379,-81.3391,LEXINGTON 7.1 WSW,11,0,0.0,8.884640517338694,Coastal,11,1,9.09,False,4.54,Ian,After
US1SCLX0211,33.976,-81.0785,WEST COLUMBIA 1.1 S,11,11,100.0,0.0,Coastal,0,0,0.0,True,50.0,Ian,After
US1SCMC0005,33.9092,-82.3327,MCCORMICK 2.3 W,11,10,90.91,38.545041907856465,Coastal,1,0,0.0,True,45.46,Ian,After
US1SCMC0008,33.9151,-82.2996,MCCORMICK 0.5 NW,11,5,45.45,36.15301034413793,Coastal,6,0,0.0,True,22.72,Ian,After
US1SCMC0009,33.9086,-82.3678,MCCORMICK 4.3 W,11,11,100.0,40.6768539554479,Coastal,0,0,0.0,True,50.0,Ian,After
US1SCMC0010,33.9068,-82.3688,MCCORMICK 4.4 W,11,1,9.09,40.93912124610969,Coastal,10,0,0.0,False,4.54,Ian,After
US1SCOR0011,33.4656,-81.0397,NEESES 7.0 SE,11,9,81.82,15.055290206160025,Coastal,2,0,0.0,True,40.91,Ian,After
US1SCOR0017,33.5207,-80.9117,ORANGEBURG 3.2 NW,11,8,72.73,0.21284472352614228,Coastal,3,0,0.0,True,36.36,Ian,After
US1SCOR0022,33.4267,-80.5882,SANTEE 6.9 WSW,11,0,0.0,28.16092096250407,Coastal,11,2,18.18,False,9.09,Ian,After
US1SCOR0025,33.4277,-80.9662,COPE 4.1 NE,11,0,0.0,10.34636365898596,Coastal,11,1,9.09,False,4.54,Ian,After
US1SCOR0027,33.5135,-80.8826,ORANGEBURG 1.7 NW,11,11,100.0,0.0,Coastal,0,0,0.0,True,50.0,Ian,After
US1SCOR0036,33.6033,-80.8725,ORANGEBURG 7.6 N,11,10,90.91,4.730226040938814,Coastal,1,1,100.0,True,95.46,Ian,After
US1SCOR0037,33.4994,-80.8687,ORANGEBURG 0.4 NNW,11,11,100.0,0.0,Coastal,0,0,0.0,True,50.0,Ian,After
US1SCOR0041,33.5153,-80.6063,ELLOREE 2.2 WSW,11,0,0.0,24.100798438954566,Coastal,11,2,18.18,False,9.09,Ian,After
US1SCOR0049,33.4876,-80.4531,SANTEE 2.0 ENE,11,0,0.0,41.37936593981456,Coastal,11,3,27.27,True,13.64,Ian,After
US1SCOR0051,33.3366,-80.4571,HOLLY HILL 2.6 WNW,11,9,81.82,43.92387354323799,Coastal,2,2,100.0,True,90.91,Ian,After
US1SCOR0052,33.6213,-81.0133,NORTH 5.2 E,11,0,0.0,15.843837015777744,Coastal,11,1,9.09,False,4.54,Ian,After
US1SCRC0030,33.9574,-80.8578,HOPKINS 3.9 NNE,11,0,0.0,6.426904314772542,Coastal,11,2,18.18,False,9.09,Ian,After
US1SCRC0042,33.9984,-80.9804,COLUMBIA 3.1 E,11,0,0.0,0.0,Coastal,11,2,18.18,False,9.09,Ian,After
US1SCRC0064,33.9839,-81.0094,COLUMBIA 1.9 SE,11,4,36.36,0.0,Coastal,7,2,28.57,True,32.47,Ian,After
US1SCRC0122,33.9807,-81.0021,VALENCIA HEIGHTS 1.0 WNW,11,0,0.0,0.0,Coastal,11,2,18.18,False,9.09,Ian,After
US1SCRC0123,33.9661,-80.9292,COLUMBIA 5.6 SSW,11,0,0.0,0.0,Coastal,11,2,18.18,False,9.09,Ian,After
US1SCRC0144,33.9895,-80.8453,COLUMBIA 4.2 SE,11,5,45.45,6.2329967805476825,Coastal,6,2,33.33,True,39.39,Ian,After
US1SCSL0002,33.9465,-81.8558,SALUDA 6.1 SW,11,0,0.0,43.088297734761824,Coastal,11,1,9.09,False,4.54,Ian,After
US1SCSL0010,33.84,-81.6663,RIDGE SPRING 0.4 SSW,11,0,0.0,30.78597089265995,Coastal,11,1,9.09,False,4.54,Ian,After
US1SCSM0010,33.9456,-80.388,SUMTER 0.3 ENE,11,0,0.0,0.0,Coastal,11,2,18.18,False,9.09,Ian,After
US1SCSM0013,33.9471,-80.3901,SUMTER 0.2 NE,11,0,0.0,0.0,Coastal,11,2,18.18,False,9.09,Ian,After
US1SCSM0020,33.8944,-80.4083,SUMTER 3.6 SSW,11,11,100.0,2.7171248564951727,Coastal,0,0,0.0,True,50.0,Ian,After
US1SCSM0026,33.942,-80.4254,SUMTER 1.9 W,11,3,27.27,0.4892655567301823,Coastal,8,0,0.0,False,13.64,Ian,After
US1SCSM0030,33.9291,-80.397,SUMTER 1.1 SSW,11,0,0.0,0.0,Coastal,11,3,27.27,True,13.64,Ian,After
US1SCSM0035,33.8316,-80.3652,SUMTER 8.0 SSE,11,9,81.82,9.763591694461862,Coastal,2,2,100.0,True,90.91,Ian,After
US1SCSM0039,33.9837,-80.526,SUMTER 8.1 WNW,11,8,72.73,10.981969989986679,Coastal,3,2,66.67,True,69.7,Ian,After
US1SCSM0040,33.9053,-80.4241,SUMTER 3.3 SW,11,6,54.55,2.831810965032283,Coastal,5,2,40.0,True,47.28,Ian,After
US1SCSM0041,33.9142,-80.4259,SUMTER 2.8 SW,11,0,0.0,2.6983399536341617,Coastal,11,2,18.18,False,9.09,Ian,After
US1SCSM0045,33.9486,-80.3843,SUMTER 0.6 ENE,11,7,63.64,0.0,Coastal,4,0,0.0,True,31.82,Ian,After
US1SCWL0002,33.7394,-79.9332,KINGSTREE 7.9 NW,11,0,0.0,50.48864854586686,Rural,11,4,36.36,True,18.18,Ian,After
US1SCWL0004,33.7456,-79.9629,KINGSTREE 9.5 NW,11,9,81.82,47.182931964394804,Coastal,2,2,100.0,True,90.91,Ian,After
USC00080236,27.1819,-81.3511,ARCHBOLD BIO STN,11,0,0.0,80.27567309318682,Rural,11,4,36.36,True,18.18,Ian,After
USC00080369,27.5947,-81.5267,AVON PARK 2 W,11,11,100.0,38.23307549633865,Coastal,0,0,0.0,True,50.0,Ian,After
USC00080478,27.8864,-81.8325,BARTOW 1SE,11,0,0.0,15.792643476788497,Coastal,11,5,45.45,True,22.72,Ian,After
USC00080598,29.7956,-82.9178,BELL 4NW,11,11,100.0,53.93243831435851,Rural,0,0,0.0,True,50.0,Ian,After
USC00080737,26.3283,-80.9958,BIG CYPRESS,11,0,0.0,66.7605804018515,Rural,11,7,63.64,True,31.82,Ian,After
USC00080945,27.4364,-82.4903,BRADENTON 5 ESE,11,0,0.0,0.0,Coastal,11,6,54.55,True,27.28,Ian,After
USC00081276,26.8639,-80.6256,CANAL PT USDA,11,5,45.45,43.32480458258537,Coastal,6,3,50.0,True,47.72,Ian,After
USC00081641,28.4558,-81.7233,CLERMONT 9 S,11,2,18.18,12.386232117017181,Coastal,9,3,33.33,True,25.76,Ian,After
USC00082008,29.6333,-83.1053,CROSS CITY 1 E,11,0,0.0,73.61451447340328,Rural,11,0,0.0,False,0.0,Ian,After
USC00082150,29.1967,-81.0083,DAYTONA BEACH,11,0,0.0,0.0,Coastal,11,5,45.45,True,22.72,Ian,After
USC00082229,29.0097,-81.2986,DELAND 1 SSE,11,0,0.0,0.0,Coastal,11,4,36.36,True,18.18,Ian,After
USC00082288,27.3697,-81.5136,DESOTO CITY 8 SW,11,0,0.0,66.35773329650794,Rural,11,4,36.36,True,18.18,Ian,After
USC00082298,26.6639,-81.09,DEVILS GARDEN,11,0,0.0,80.40955363115894,Rural,11,6,54.55,True,27.28,Ian,After
USC00082944,30.6669,-81.4525,FERNANDINA BEACH,11,11,100.0,17.267968101635468,Coastal,0,0,0.0,True,50.0,Ian,After
USC00083153,27.5728,-82.1392,FT GREEN 12 WSW,11,0,0.0,39.72113038741924,Coastal,11,6,54.55,True,27.28,Ian,After
USC00083163,26.1019,-80.2011,FT LAUDERDALE,11,1,9.09,0.0,Coastal,10,5,50.0,True,29.54,Ian,After
USC00083168,26.1408,-80.1061,FT LAUDERDALE BEACH,11,9,81.82,0.0,Coastal,2,2,100.0,True,90.91,Ian,After
USC00083207,27.4419,-80.3508,FT PIERCE,11,0,0.0,0.0,Coastal,11,7,63.64,True,31.82,Ian,After
USC00083209,27.4272,-80.4053,FT PIERCE ARC,11,8,72.73,0.9815396672941628,Coastal,3,2,66.67,True,69.7,Ian,After
USC00083470,30.2717,-82.1856,GLEN ST MARY 1 W,11,11,100.0,40.873407040400195,Coastal,0,0,0.0,True,50.0,Ian,After
USC00083874,29.7653,-81.4697,HASTINGS 4NE,11,0,0.0,17.812145765483088,Coastal,11,3,27.27,True,13.64,Ian,After
USC00083986,28.1469,-82.2275,HILLSBOROUGH RVR SP,11,0,0.0,13.090046724705074,Coastal,11,6,54.55,True,27.28,Ian,After
USC00084050,26.0281,-80.1342,HOLLYWOOD,11,1,9.09,0.0,Coastal,10,6,60.0,True,34.54,Ian,After
USC00084289,28.8028,-82.3128,INVERNESS 3 SE,11,0,0.0,30.08068496448088,Coastal,11,3,27.27,True,13.64,Ian,After
USC00084366,30.2875,-81.3928,JACKSONVILLE BEACH,11,0,0.0,0.0,Coastal,11,1,9.09,False,4.54,Ian,After
USC00084394,30.5056,-82.9492,JASPER,11,4,36.36,36.12380159799469,Coastal,7,0,0.0,True,18.18,Ian,After
USC00084461,26.86,-80.0553,JUNO BEACH,11,0,0.0,0.0,Coastal,11,5,45.45,True,22.72,Ian,After
USC00084500,27.8703,-81.0436,KENANSVILLE,11,1,9.09,46.53153081347633,Coastal,10,3,30.0,True,19.55,Ian,After
USC00084621,27.6039,-81.0531,KISSIMMEE PRAIRIE PRESERVE,11,2,18.18,67.73464478415367,Rural,9,3,33.33,True,25.76,Ian,After
USC00084625,28.2764,-81.4239,KISSIMMEE 2,11,0,0.0,1.0059890445054827,Coastal,11,6,54.55,True,27.28,Ian,After
USC00084731,30.1853,-82.5942,LAKE CITY 2 E,11,0,0.0,4.718525541028253,Coastal,11,0,0.0,False,0.0,Ian,After
USC00084802,27.9944,-82.0139,LAKELAND 2,11,0,0.0,2.0009658354020288,Coastal,11,6,54.55,True,27.28,Ian,After
USC00085076,28.8728,-81.7844,LISBON,11,3,27.27,8.905712106725236,Coastal,8,2,25.0,True,26.14,Ian,After
USC00085099,30.3075,-82.9936,LIVE OAK,11,11,100.0,36.157921785499326,Coastal,0,0,0.0,True,50.0,Ian,After
USC00085184,26.4986,-80.2161,LOXAHATCHEE NWR,11,4,36.36,2.6646509145460042,Coastal,7,2,28.57,True,32.47,Ian,After
USC00085539,30.06,-83.1719,MAYO,11,6,54.55,54.32438116415891,Rural,5,0,0.0,True,27.28,Ian,After
USC00085612,28.1136,-80.6539,MELBOURNE WFO,11,0,0.0,0.0,Coastal,11,6,54.55,True,27.28,Ian,After
USC00085880,30.4406,-83.9858,MONTICELLO 10 SW,11,0,0.0,24.974668633839308,Coastal,11,0,0.0,False,0.0,Ian,After
USC00085895,26.84,-81.0872,MOORE HAVEN LOCK 1,11,2,18.18,83.25284861778972,Rural,9,4,44.44,True,31.31,Ian,After
USC00085973,27.9378,-81.5992,MTN LAKE,11,0,0.0,0.0,Coastal,11,5,45.45,True,22.72,Ian,After
USC00086048,26.8261,-81.4914,MUSE,11,0,0.0,40.09360270678467,Coastal,11,5,45.45,True,22.72,Ian,After
USC00086065,27.24,-82.3153,MYAKKA RVR SP,11,5,45.45,14.811993419913787,Coastal,6,5,83.33,True,64.39,Ian,After
USC00086078,26.1653,-81.6842,NAPLES,11,3,27.27,0.5312282461171371,Coastal,8,4,50.0,True,38.64,Ian,After
USC00086092,27.2878,-80.2214,NETTLES IS,11,0,0.0,1.9497708736628454,Coastal,11,5,45.45,True,22.72,Ian,After
USC00086414,29.1639,-82.0778,OCALA,11,0,0.0,1.9379078235449307,Coastal,11,2,18.18,False,9.09,Ian,After
USC00086634,28.5083,-81.5467,ORLANDO W,11,2,18.18,2.140367017199105,Coastal,9,2,22.22,True,20.2,Ian,After
USC00086657,26.7897,-81.3045,ORTONA LOCK 2,11,8,72.73,58.26807351426663,Rural,3,3,100.0,True,86.36,Ian,After
USC00086761,27.9153,-80.6458,PALM BAY,11,0,0.0,14.29100498720041,Coastal,11,3,27.27,True,13.64,Ian,After
USC00086764,26.8261,-80.1489,PALM BEACH GARDENS,11,0,0.0,0.0,Coastal,11,5,45.45,True,22.72,Ian,After
USC00086767,29.6319,-81.2061,PALM COAST 6NE,11,5,45.45,4.557806267891463,Coastal,6,1,16.67,True,31.06,Ian,After
USC00087025,30.0925,-83.5708,PERRY,11,3,27.27,83.33164571873023,Rural,8,0,0.0,False,13.64,Ian,After
USC00087205,28.0208,-82.1392,PLANT CITY,11,0,0.0,0.0,Coastal,11,6,54.55,True,27.28,Ian,After
USC00087228,28.7992,-81.5372,MT PLYMOUTH 1SSW,11,0,0.0,12.044325087451139,Coastal,11,5,45.45,True,22.72,Ian,After
USC00087261,29.0361,-80.9181,NEW SMYRNA BCH - MARINE DISCOV,11,5,45.45,0.0,Coastal,6,2,33.33,True,39.39,Ian,After
USC00087304,27.0997,-80.2628,PORT SALERNO 5W,11,0,0.0,6.892247577614202,Coastal,11,5,45.45,True,22.72,Ian,After
USC00087397,26.9147,-81.9969,PUNTA GORDA 4 ESE,11,11,100.0,3.6500939873335017,Coastal,0,0,0.0,True,50.0,Ian,After
USC00087826,29.8764,-81.31,ST AUGUSTINE WTP,11,11,100.0,0.0,Coastal,0,0,0.0,True,50.0,Ian,After
USC00087851,28.3381,-82.2603,SAINT LEO,11,0,0.0,21.188192817530524,Coastal,11,4,36.36,True,18.18,Ian,After
USC00087982,28.8147,-81.2778,SANFORD,11,1,9.09,0.0,Coastal,10,4,40.0,True,24.54,Ian,After
USC00088051,28.73,-80.8794,SCOTTSMOOR 2.5 SSW,11,0,0.0,9.4828043128668,Coastal,11,6,54.55,True,27.28,Ian,After
USC00088368,26.47,-80.6403,S BAY 15 S,11,1,9.09,41.13364831274504,Coastal,10,6,60.0,True,34.54,Ian,After
USC00088620,27.1897,-80.2397,STUART,11,0,0.0,0.0,Coastal,11,5,45.45,True,22.72,Ian,After
USC00088782,27.7053,-82.4008,TAMPA BAY AREA WFO,11,0,0.0,20.007462466307416,Coastal,11,5,45.45,True,22.72,Ian,After
USC00088824,28.1522,-82.7539,TARPON SPGS SEWAGE PLT,11,0,0.0,0.0,Coastal,11,5,45.45,True,22.72,Ian,After
USC00088942,28.6244,-80.8169,TITUSVILLE,11,3,27.27,0.0,Coastal,8,3,37.5,True,32.38,Ian,After
