ID,LAT,LON,NAME
USC00411921,33.1997,-95.9283,COMMERCE 4SW
USC00411956,30.3303,-95.4831,CONROE
USC00411970,33.3744,-95.6933,COOPER
USC00411990,31.1603,-97.9564,COPPERAS COVE 5 NW
USC00412011,27.7792,-97.5056,CORPUS CHRISTI NWS
USC00412013,27.6606,-97.3983,C C BOTANICAL GARDENS
USC00412017,31.0033,-94.8161,CORRIGAN 1 ENE
USC00412019,32.1225,-96.4867,CORSICANA
USC00412020,32.1183,-96.3256,CORSICANA 8 E
USC00412086,31.7731,-97.8264,CRANFILLS GAP
USC00412088,31.5333,-97.4525,CRAWFORD
USC00412096,32.5225,-97.6478,CRESSON
USC00412114,31.3072,-95.4508,CROCKETT
USC00412173,29.0892,-97.3433,CUERO
USC00412206,30.0211,-95.7069,CYPRESS
USC00412218,30.4364,-95.7919,DACUS
USC00412225,32.9203,-94.7225,DAINGERFIELD 9 S
USC00412266,29.0661,-96.2583,DANEVANG 1 W
USC00412295,30.8014,-97.2689,DAVILLA 2N
USC00412334,33.2219,-97.5872,DECATUR
USC00412352,33.4797,-94.6175,DEKALB
USC00412404,33.1992,-97.105,DENTON 2 SE
USC00412444,31.8614,-95.2619,DIALVILLE 2 W
USC00412462,30.3558,-96.8289,DIME BOX
USC00412518,26.1728,-98.0786,DONNA
USC00412558,31.6481,-94.8997,DOUGLASS 1 S
USC00412585,30.2194,-97.9878,DRIPPING SPRINGS 6 E
USC00412598,32.0628,-98.3047,DUBLIN 2SE
USC00412758,26.2981,-98.1575,EDINBURG
USC00412770,29.0622,-96.7714,EDNA 7 NW
USC00412772,32.3656,-95.6089,EDOM
USC00412786,29.2,-96.2653,EL CAMPO
USC00412820,30.3642,-97.37,ELGIN 1 N
USC00412902,32.8711,-95.7797,EMORY
USC00413005,31.4625,-98.1619,EVANT 1SSW
USC00413047,31.7322,-96.2078,FAIRFIELD 3W
USC00413063,27.1353,-98.1203,FALFURRIAS
USC00413065,28.9614,-98.1103,FALLS CITY 7 WSW
USC00413080,33.1414,-96.2933,FARMERSVILLE
USC00413112,30.2758,-97.0192,FEDOR 3SE
USC00413133,32.5339,-96.6608,FERRIS
USC00413156,29.9744,-98.2669,FISCHERS STORE
USC00413171,31.3089,-97.6306,FLAT
USC00413183,29.6339,-97.0644,FLATONIA 4SE
USC00413199,30.8394,-97.7928,FLORENCE
USC00413201,29.1333,-98.1628,FLORESVILLE
USC00413247,33.4661,-97.5797,FORESTBURG 5 S
USC00413285,32.8342,-97.2981,FT WORTH WSFO
USC00413289,32.8472,-97.4761,FT WORTH NATURE CTR
USC00413321,31.0328,-96.4889,FRANKLIN
USC00413340,28.9844,-95.3808,FREEPORT 2 NW
USC00413370,33.1925,-96.7931,FRISCO
USC00413485,31.4144,-97.7019,GATESVILLE
USC00413507,30.6764,-97.7208,GEORGETOWN LAKE
USC00413508,28.3064,-98.1222,GEORGE W 2 SSW
USC00413525,30.1872,-96.8594,GIDDINGS 5E
USC00413546,32.7464,-95.0497,GILMER 4 WNW
USC00413618,28.6617,-97.385,GOLIAD
USC00413620,28.6703,-97.3778,GOLIAD 1 E
USC00413622,29.4744,-97.4481,GONZALES 2S
USC00413624,29.4358,-97.5178,GONZALES 10 SW
USC00413639,32.5408,-98.3814,GORDON 1SW
USC00413675,32.5217,-97.8069,GRANBURY 5N
USC00413685,30.715,-97.4483,GRANGER
